Column1,Entity,Code,Year,cases,Total population,nsuffering,ndeaths,Age,Agecount,Gender,Gendercount
18,Belize,BLZ,2013,2743,330721,591,2, 70+ years ,87,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133,5-14 years,128,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133,5-14 years,128,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133,5-14 years,128,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133,15-24 years,15631,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133,15-24 years,15631,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133,15-24 years,15631,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133,25-34 years,22624,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133,25-34 years,22624,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133,25-34 years,22624,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133,35-49 years,4164,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133,35-49 years,4164,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133,35-49 years,4164,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133,50-69 years,3270,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133,50-69 years,3270,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133,50-69 years,3270,Others,0
19,Benin,BEN,2013,47546,9606534,19171,133, 70+ years ,1729,Male,29998.5
19,Benin,BEN,2013,47546,9606534,19171,133, 70+ years ,1729,Female,18207.5
19,Benin,BEN,2013,47546,9606534,19171,133, 70+ years ,1729,Others,0
20,Bermuda,BMU,2013,562,65335,166,1,5-14 years,5,Male,379
20,Bermuda,BMU,2013,562,65335,166,1,5-14 years,5,Female,190
20,Bermuda,BMU,2013,562,65335,166,1,5-14 years,5,Others,0
20,Bermuda,BMU,2013,562,65335,166,1,15-24 years,228,Male,379
20,Bermuda,BMU,2013,562,65335,166,1,15-24 years,228,Female,190
20,Bermuda,BMU,2013,562,65335,166,1,15-24 years,228,Others,0
20,Bermuda,BMU,2013,562,65335,166,1,25-34 years,221,Male,379
20,Bermuda,BMU,2013,562,65335,166,1,25-34 years,221,Female,190
20,Bermuda,BMU,2013,562,65335,166,1,25-34 years,221,Others,0
20,Bermuda,BMU,2013,562,65335,166,1,35-49 years,44,Male,379
20,Bermuda,BMU,2013,562,65335,166,1,35-49 years,44,Female,190
20,Bermuda,BMU,2013,562,65335,166,1,35-49 years,44,Others,0
20,Bermuda,BMU,2013,562,65335,166,1,50-69 years,43,Male,379
20,Bermuda,BMU,2013,562,65335,166,1,50-69 years,43,Female,190
20,Bermuda,BMU,2013,562,65335,166,1,50-69 years,43,Others,0
20,Bermuda,BMU,2013,562,65335,166,1, 70+ years ,21,Male,379
20,Bermuda,BMU,2013,562,65335,166,1, 70+ years ,21,Female,190
20,Bermuda,BMU,2013,562,65335,166,1, 70+ years ,21,Others,0
21,Bhutan,BTN,2013,4013,762313,1288,4,5-14 years,18,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4,5-14 years,18,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4,5-14 years,18,Others,104.5
21,Bhutan,BTN,2013,4013,762313,1288,4,15-24 years,1229,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4,15-24 years,1229,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4,15-24 years,1229,Others,104.5
21,Bhutan,BTN,2013,4013,762313,1288,4,25-34 years,1883,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4,25-34 years,1883,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4,25-34 years,1883,Others,104.5
21,Bhutan,BTN,2013,4013,762313,1288,4,35-49 years,364,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4,35-49 years,364,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4,35-49 years,364,Others,104.5
21,Bhutan,BTN,2013,4013,762313,1288,4,50-69 years,391,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4,50-69 years,391,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4,50-69 years,391,Others,104.5
21,Bhutan,BTN,2013,4013,762313,1288,4, 70+ years ,128,Male,2630.5
21,Bhutan,BTN,2013,4013,762313,1288,4, 70+ years ,128,Female,1278
21,Bhutan,BTN,2013,4013,762313,1288,4, 70+ years ,128,Others,104.5
22,Bolivia,BOL,2013,94520,10409761,28036,153,5-14 years,360,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153,5-14 years,360,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153,5-14 years,360,Others,0
22,Bolivia,BOL,2013,94520,10409761,28036,153,15-24 years,43684,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153,15-24 years,43684,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153,15-24 years,43684,Others,0
22,Bolivia,BOL,2013,94520,10409761,28036,153,25-34 years,35796,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153,25-34 years,35796,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153,25-34 years,35796,Others,0
22,Bolivia,BOL,2013,94520,10409761,28036,153,35-49 years,8416,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153,35-49 years,8416,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153,35-49 years,8416,Others,0
22,Bolivia,BOL,2013,94520,10409761,28036,153,50-69 years,2358,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153,50-69 years,2358,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153,50-69 years,2358,Others,0
22,Bolivia,BOL,2013,94520,10409761,28036,153, 70+ years ,3906,Male,60974
22,Bolivia,BOL,2013,94520,10409761,28036,153, 70+ years ,3906,Female,33785
22,Bolivia,BOL,2013,94520,10409761,28036,153, 70+ years ,3906,Others,0
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,5-14 years,124,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,5-14 years,124,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,5-14 years,124,Others,48
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,15-24 years,6696,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,15-24 years,6696,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,15-24 years,6696,Others,48
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,25-34 years,7028,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,25-34 years,7028,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,25-34 years,7028,Others,48
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,35-49 years,1339,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,35-49 years,1339,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,35-49 years,1339,Others,48
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,50-69 years,554,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,50-69 years,554,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27,50-69 years,554,Others,48
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27, 70+ years ,463,Male,11121.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27, 70+ years ,463,Female,5034.5
23,Bosnia and Herzegovina,BIH,2013,16204,3735880,4888,27, 70+ years ,463,Others,48
24,Botswana,BWA,2013,15388,2074616,5815,25,5-14 years,58,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25,5-14 years,58,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25,5-14 years,58,Others,0
24,Botswana,BWA,2013,15388,2074616,5815,25,15-24 years,5688,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25,15-24 years,5688,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25,15-24 years,5688,Others,0
24,Botswana,BWA,2013,15388,2074616,5815,25,25-34 years,7121,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25,25-34 years,7121,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25,25-34 years,7121,Others,0
24,Botswana,BWA,2013,15388,2074616,5815,25,35-49 years,1406,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25,35-49 years,1406,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25,35-49 years,1406,Others,0
24,Botswana,BWA,2013,15388,2074616,5815,25,50-69 years,683,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25,50-69 years,683,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25,50-69 years,683,Others,0
24,Botswana,BWA,2013,15388,2074616,5815,25, 70+ years ,432,Male,8769
24,Botswana,BWA,2013,15388,2074616,5815,25, 70+ years ,432,Female,6667
24,Botswana,BWA,2013,15388,2074616,5815,25, 70+ years ,432,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682,5-14 years,8099,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682,5-14 years,8099,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682,5-14 years,8099,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682,15-24 years,882116,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682,15-24 years,882116,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682,15-24 years,882116,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682,25-34 years,808114,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682,25-34 years,808114,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682,25-34 years,808114,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682,35-49 years,175581,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682,35-49 years,175581,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682,35-49 years,175581,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682,50-69 years,138127,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682,50-69 years,138127,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682,50-69 years,138127,Others,0
25,Brazil,BRA,2013,2090767,200050487,522623,1682, 70+ years ,78730,Male,1323061
25,Brazil,BRA,2013,2090767,200050487,522623,1682, 70+ years ,78730,Female,779858
25,Brazil,BRA,2013,2090767,200050487,522623,1682, 70+ years ,78730,Others,0
26,Brunei,BRN,2013,3747,419772,756,3,5-14 years,29,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3,5-14 years,29,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3,5-14 years,29,Others,16
26,Brunei,BRN,2013,3747,419772,756,3,15-24 years,1873,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3,15-24 years,1873,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3,15-24 years,1873,Others,16
26,Brunei,BRN,2013,3747,419772,756,3,25-34 years,1345,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3,25-34 years,1345,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3,25-34 years,1345,Others,16
26,Brunei,BRN,2013,3747,419772,756,3,35-49 years,316,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3,35-49 years,316,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3,35-49 years,316,Others,16
26,Brunei,BRN,2013,3747,419772,756,3,50-69 years,85,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3,50-69 years,85,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3,50-69 years,85,Others,16
26,Brunei,BRN,2013,3747,419772,756,3, 70+ years ,99,Male,2186
26,Brunei,BRN,2013,3747,419772,756,3, 70+ years ,99,Female,1545
26,Brunei,BRN,2013,3747,419772,756,3, 70+ years ,99,Others,16
27,Bulgaria,BGR,2013,50637,7349462,11951,58,5-14 years,458,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,5-14 years,458,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,5-14 years,458,Others,249
27,Bulgaria,BGR,2013,50637,7349462,11951,58,15-24 years,24983,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,15-24 years,24983,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,15-24 years,24983,Others,249
27,Bulgaria,BGR,2013,50637,7349462,11951,58,25-34 years,19675,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,25-34 years,19675,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,25-34 years,19675,Others,249
27,Bulgaria,BGR,2013,50637,7349462,11951,58,35-49 years,4026,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,35-49 years,4026,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,35-49 years,4026,Others,249
27,Bulgaria,BGR,2013,50637,7349462,11951,58,50-69 years,198,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,50-69 years,198,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58,50-69 years,198,Others,249
27,Bulgaria,BGR,2013,50637,7349462,11951,58, 70+ years ,1297,Male,33975.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58, 70+ years ,1297,Female,16412.5
27,Bulgaria,BGR,2013,50637,7349462,11951,58, 70+ years ,1297,Others,249
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,5-14 years,0,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,5-14 years,0,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,5-14 years,0,Others,0
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,15-24 years,23965,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,15-24 years,23965,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,15-24 years,23965,Others,0
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,25-34 years,38117,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,25-34 years,38117,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,25-34 years,38117,Others,0
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,35-49 years,6732,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,35-49 years,6732,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,35-49 years,6732,Others,0
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,50-69 years,5572,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,50-69 years,5572,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187,50-69 years,5572,Others,0
28,Burkina Faso,BFA,2013,77310,18011507,31757,187, 70+ years ,2924,Male,48076.5
28,Burkina Faso,BFA,2013,77310,18011507,31757,187, 70+ years ,2924,Female,30622
28,Burkina Faso,BFA,2013,77310,18011507,31757,187, 70+ years ,2924,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45,5-14 years,235,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45,5-14 years,235,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45,5-14 years,235,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45,15-24 years,16418,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45,15-24 years,16418,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45,15-24 years,16418,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45,25-34 years,19922,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45,25-34 years,19922,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45,25-34 years,19922,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45,35-49 years,4009,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45,35-49 years,4009,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45,35-49 years,4009,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45,50-69 years,1790,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45,50-69 years,1790,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45,50-69 years,1790,Others,0
29,Burundi,BDI,2013,44007,8911183,12799,45, 70+ years ,1633,Male,25467
29,Burundi,BDI,2013,44007,8911183,12799,45, 70+ years ,1633,Female,18613.5
29,Burundi,BDI,2013,44007,8911183,12799,45, 70+ years ,1633,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58,5-14 years,500,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58,5-14 years,500,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58,5-14 years,500,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58,15-24 years,45489,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58,15-24 years,45489,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58,15-24 years,45489,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58,25-34 years,33274,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58,25-34 years,33274,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58,25-34 years,33274,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58,35-49 years,8095,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58,35-49 years,8095,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58,35-49 years,8095,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58,50-69 years,0,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58,50-69 years,0,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58,50-69 years,0,Others,0
30,Cambodia,KHM,2013,81808,14656016,20162,58, 70+ years ,1637,Male,55882
30,Cambodia,KHM,2013,81808,14656016,20162,58, 70+ years ,1637,Female,26379
30,Cambodia,KHM,2013,81808,14656016,20162,58, 70+ years ,1637,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630,5-14 years,119,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630,5-14 years,119,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630,5-14 years,119,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630,15-24 years,36719,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630,15-24 years,36719,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630,15-24 years,36719,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630,25-34 years,58769,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630,25-34 years,58769,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630,25-34 years,58769,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630,35-49 years,10584,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630,35-49 years,10584,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630,35-49 years,10584,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630,50-69 years,10354,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630,50-69 years,10354,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630,50-69 years,10354,Others,0
31,Cameroon,CMR,2013,121065,20913595,63404,630, 70+ years ,4520,Male,80482
31,Cameroon,CMR,2013,121065,20913595,63404,630, 70+ years ,4520,Female,41632
31,Cameroon,CMR,2013,121065,20913595,63404,630, 70+ years ,4520,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493,5-14 years,6147,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493,5-14 years,6147,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493,5-14 years,6147,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493,15-24 years,409618,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493,15-24 years,409618,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493,15-24 years,409618,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493,25-34 years,256240,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493,25-34 years,256240,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493,25-34 years,256240,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493,35-49 years,61257,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493,35-49 years,61257,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493,35-49 years,61257,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493,50-69 years,17179,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493,50-69 years,17179,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493,50-69 years,17179,Others,0
32,Canada,CAN,2013,767980,34993747,234985,1493, 70+ years ,17539,Male,471908.5
32,Canada,CAN,2013,767980,34993747,234985,1493, 70+ years ,17539,Female,300398.5
32,Canada,CAN,2013,767980,34993747,234985,1493, 70+ years ,17539,Others,0
33,Cape Verde,CPV,2013,3151,510213,1671,16,5-14 years,4,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16,5-14 years,4,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,5-14 years,4,Others,8.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,15-24 years,934,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16,15-24 years,934,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,15-24 years,934,Others,8.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,25-34 years,1533,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16,25-34 years,1533,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,25-34 years,1533,Others,8.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,35-49 years,276,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16,35-49 years,276,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,35-49 years,276,Others,8.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,50-69 years,308,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16,50-69 years,308,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16,50-69 years,308,Others,8.5
33,Cape Verde,CPV,2013,3151,510213,1671,16, 70+ years ,96,Male,2139
33,Cape Verde,CPV,2013,3151,510213,1671,16, 70+ years ,96,Female,1003.5
33,Cape Verde,CPV,2013,3151,510213,1671,16, 70+ years ,96,Others,8.5
34,Central African Republic,CAF,2013,23849,4666833,9115,52,5-14 years,93,Male,14147.5
34,Central African Republic,CAF,2013,23849,4666833,9115,52,5-14 years,93,Female,9746
34,Central African Republic,CAF,2013,23849,4666833,9115,52,5-14 years,93,Others,0
34,Central African Republic,CAF,2013,23849,4666833,9115,52,15-24 years,8464,Male,14147.5
34,Central African Republic,CAF,2013,23849,4666833,9115,52,15-24 years,8464,Female,9746
34,Central African Republic,CAF,2013,23849,4666833,9115,52,15-24 years,8464,Others,0
34,Central African Republic,CAF,2013,23849,4666833,9115,52,25-34 years,11187,Male,14147.5
34,Central African Republic,CAF,2013,23849,4666833,9115,52,25-34 years,11187,Female,9746
34,Central African Republic,CAF,2013,23849,4666833,9115,52,25-34 years,11187,Others,0
